time, 	x, 	y, 	z
0.709994, 7.70999, 15.71, 7.70999
0.710994, 7.71099, 15.711, 7.71099
0.711994, 7.71199, 15.712, 7.71199
0.712994, 7.71299, 15.713, 7.71299
0.713994, 7.71399, 15.714, 7.71399
0.714994, 7.71499, 15.715, 7.71499
0.715994, 7.71599, 15.716, 7.71599
0.716994, 7.71699, 15.717, 7.71699
0.717994, 7.71799, 15.718, 7.71799
0.718994, 7.71899, 15.719, 7.71899
0.719994, 7.71999, 15.72, 7.71999
0.720994, 7.72099, 15.721, 7.72099
0.721994, 7.72199, 15.722, 7.72199
0.722994, 7.72299, 15.723, 7.72299
0.723994, 7.72399, 15.724, 7.72399
0.724994, 7.72499, 15.725, 7.72499
0.725994, 7.72599, 15.726, 7.72599
0.726994, 7.72699, 15.727, 7.72699
0.727994, 7.72799, 15.728, 7.72799
0.728994, 7.72899, 15.729, 7.72899
0.729994, 7.72999, 15.73, 7.72999
0.730994, 7.73099, 15.731, 7.73099
0.731994, 7.73199, 15.732, 7.73199
0.732994, 7.73299, 15.733, 7.73299
0.733994, 7.73399, 15.734, 7.73399
0.734994, 7.73499, 15.735, 7.73499
0.735994, 7.73599, 15.736, 7.73599
0.736994, 7.73699, 15.737, 7.73699
0.737994, 7.73799, 15.738, 7.73799
0.738994, 7.73899, 15.739, 7.73899
0.739994, 7.73999, 15.74, 7.73999
0.740994, 7.74099, 15.741, 7.74099
0.741994, 7.74199, 15.742, 7.74199
0.742994, 7.74299, 15.743, 7.74299
0.743994, 7.74399, 15.744, 7.74399
0.744994, 7.74499, 15.745, 7.74499
0.745994, 7.74599, 15.746, 7.74599
0.746994, 7.74699, 15.747, 7.74699
0.747994, 7.74799, 15.748, 7.74799
0.748994, 7.74899, 15.749, 7.74899
0.749994, 7.74999, 15.75, 7.74999
0.750994, 7.75099, 15.751, 7.75099
0.751994, 7.75199, 15.752, 7.75199
0.752994, 7.75299, 15.753, 7.75299
0.753994, 7.75399, 15.754, 7.75399
0.754994, 7.75499, 15.755, 7.75499
0.755994, 7.75599, 15.756, 7.75599
0.756994, 7.75699, 15.757, 7.75699
0.757994, 7.75799, 15.758, 7.75799
0.758994, 7.75899, 15.759, 7.75899
0.759994, 7.75999, 15.76, 7.75999
0.760994, 7.76099, 15.761, 7.76099
0.761994, 7.76199, 15.762, 7.76199
0.762994, 7.76299, 15.763, 7.76299
0.763994, 7.76399, 15.764, 7.76399
0.764994, 7.76499, 15.765, 7.76499
0.765994, 7.76599, 15.766, 7.76599
0.766994, 7.76699, 15.767, 7.76699
0.767994, 7.76799, 15.768, 7.76799
0.768994, 7.76899, 15.769, 7.76899
0.769994, 7.76999, 15.77, 7.76999
0.770994, 7.77099, 15.771, 7.77099
0.771994, 7.77199, 15.772, 7.77199
0.772994, 7.77299, 15.773, 7.77299
0.773994, 7.77399, 15.774, 7.77399
0.774994, 7.77499, 15.775, 7.77499
0.775994, 7.77599, 15.776, 7.77599
0.776994, 7.77699, 15.777, 7.77699
0.777994, 7.77799, 15.778, 7.77799
0.778994, 7.77899, 15.779, 7.77899
0.779994, 7.77999, 15.78, 7.77999
0.780994, 7.78099, 15.781, 7.78099
0.781994, 7.78199, 15.782, 7.78199
0.782993, 7.78299, 15.783, 7.78299
0.783993, 7.78399, 15.784, 7.78399
0.784993, 7.78499, 15.785, 7.78499
0.785993, 7.78599, 15.786, 7.78599
0.786993, 7.78699, 15.787, 7.78699
0.787993, 7.78799, 15.788, 7.78799
0.788993, 7.78899, 15.789, 7.78899
0.789993, 7.78999, 15.79, 7.78999
0.790993, 7.79099, 15.791, 7.79099
0.791993, 7.79199, 15.792, 7.79199
0.792993, 7.79299, 15.793, 7.79299
0.793993, 7.79399, 15.794, 7.79399
0.794993, 7.79499, 15.795, 7.79499
0.795993, 7.79599, 15.796, 7.79599
0.796993, 7.79699, 15.797, 7.79699
0.797993, 7.79799, 15.798, 7.79799
0.798993, 7.79899, 15.799, 7.79899
0.799993, 7.79999, 15.8, 7.79999
0.800993, 7.80099, 15.801, 7.80099
0.801993, 7.80199, 15.802, 7.80199
0.802993, 7.80299, 15.803, 7.80299
0.803993, 7.80399, 15.804, 7.80399
0.804993, 7.80499, 15.805, 7.80499
0.805993, 7.80599, 15.806, 7.80599
0.806993, 7.80699, 15.807, 7.80699
0.807993, 7.80799, 15.808, 7.80799
0.808993, 7.80899, 15.809, 7.80899
0.809993, 7.80999, 15.81, 7.80999
0.810993, 7.81099, 15.811, 7.81099
0.811993, 7.81199, 15.812, 7.81199
0.812993, 7.81299, 15.813, 7.81299
0.813993, 7.81399, 15.814, 7.81399
0.814993, 7.81499, 15.815, 7.81499
0.815993, 7.81599, 15.816, 7.81599
0.816993, 7.81699, 15.817, 7.81699
0.817993, 7.81799, 15.818, 7.81799
0.818993, 7.81899, 15.819, 7.81899
0.819993, 7.81999, 15.82, 7.81999
0.820993, 7.82099, 15.821, 7.82099
0.821993, 7.82199, 15.822, 7.82199
0.822993, 7.82299, 15.823, 7.82299
0.823993, 7.82399, 15.824, 7.82399
0.824993, 7.82499, 15.825, 7.82499
0.825993, 7.82599, 15.826, 7.82599
0.826993, 7.82699, 15.827, 7.82699
0.827993, 7.82799, 15.828, 7.82799
0.828993, 7.82899, 15.829, 7.82899
0.829993, 7.82999, 15.83, 7.82999
0.830993, 7.83099, 15.831, 7.83099
0.831993, 7.83199, 15.832, 7.83199
0.832993, 7.83299, 15.833, 7.83299
0.833993, 7.83399, 15.834, 7.83399
0.834993, 7.83499, 15.835, 7.83499
0.835993, 7.83599, 15.836, 7.83599
0.836993, 7.83699, 15.837, 7.83699
0.837993, 7.83799, 15.838, 7.83799
0.838993, 7.83899, 15.839, 7.83899
0.839993, 7.83999, 15.84, 7.83999
0.840993, 7.84099, 15.841, 7.84099
0.841993, 7.84199, 15.842, 7.84199
0.842993, 7.84299, 15.843, 7.84299
0.843993, 7.84399, 15.844, 7.84399
0.844993, 7.84499, 15.845, 7.84499
0.845993, 7.84599, 15.846, 7.84599
0.846993, 7.84699, 15.847, 7.84699
0.847993, 7.84799, 15.848, 7.84799
0.848993, 7.84899, 15.849, 7.84899
0.849993, 7.84999, 15.85, 7.84999
0.850993, 7.85099, 15.851, 7.85099
0.851993, 7.85199, 15.852, 7.85199
0.852993, 7.85299, 15.853, 7.85299
0.853993, 7.85399, 15.854, 7.85399
0.854993, 7.85499, 15.855, 7.85499
0.855993, 7.85599, 15.856, 7.85599
0.856993, 7.85699, 15.857, 7.85699
0.857993, 7.85799, 15.858, 7.85799
0.858993, 7.85899, 15.859, 7.85899
0.859993, 7.85999, 15.86, 7.85999
0.860992, 7.86099, 15.861, 7.86099
0.861992, 7.86199, 15.862, 7.86199
0.862992, 7.86299, 15.863, 7.86299
0.863992, 7.86399, 15.864, 7.86399
0.864992, 7.86499, 15.865, 7.86499
0.865992, 7.86599, 15.866, 7.86599
0.866992, 7.86699, 15.867, 7.86699
0.867992, 7.86799, 15.868, 7.86799
0.868992, 7.86899, 15.869, 7.86899
0.869992, 7.86999, 15.87, 7.86999
0.870992, 7.87099, 15.871, 7.87099
0.871992, 7.87199, 15.872, 7.87199
0.872992, 7.87299, 15.873, 7.87299
0.873992, 7.87399, 15.874, 7.87399
0.874992, 7.87499, 15.875, 7.87499
0.875992, 7.87599, 15.876, 7.87599
0.876992, 7.87699, 15.877, 7.87699
0.877992, 7.87799, 15.878, 7.87799
0.878992, 7.87899, 15.879, 7.87899
0.879992, 7.87999, 15.88, 7.87999
0.880992, 7.88099, 15.881, 7.88099
0.881992, 7.88199, 15.882, 7.88199
0.882992, 7.88299, 15.883, 7.88299
0.883992, 7.88399, 15.884, 7.88399
0.884992, 7.88499, 15.885, 7.88499
0.885992, 7.88599, 15.886, 7.88599
0.886992, 7.88699, 15.887, 7.88699
0.887992, 7.88799, 15.888, 7.88799
0.888992, 7.88899, 15.889, 7.88899
0.889992, 7.88999, 15.89, 7.88999
0.890992, 7.89099, 15.891, 7.89099
0.891992, 7.89199, 15.892, 7.89199
0.892992, 7.89299, 15.893, 7.89299
0.893992, 7.89399, 15.894, 7.89399
0.894992, 7.89499, 15.895, 7.89499
0.895992, 7.89599, 15.896, 7.89599
0.896992, 7.89699, 15.897, 7.89699
0.897992, 7.89799, 15.898, 7.89799
0.898992, 7.89899, 15.899, 7.89899
0.899992, 7.89999, 15.9, 7.89999
0.900992, 7.90099, 15.901, 7.90099
0.901992, 7.90199, 15.902, 7.90199
0.902992, 7.90299, 15.903, 7.90299
0.903992, 7.90399, 15.904, 7.90399
0.904992, 7.90499, 15.905, 7.90499
0.905992, 7.90599, 15.906, 7.90599
0.906992, 7.90699, 15.907, 7.90699
0.907992, 7.90799, 15.908, 7.90799
0.908992, 7.90899, 15.909, 7.90899
0.909992, 7.90999, 15.91, 7.90999
0.910992, 7.91099, 15.911, 7.91099
0.911992, 7.91199, 15.912, 7.91199
0.912992, 7.91299, 15.913, 7.91299
0.913992, 7.91399, 15.914, 7.91399
0.914992, 7.91499, 15.915, 7.91499
0.915992, 7.91599, 15.916, 7.91599
0.916992, 7.91699, 15.917, 7.91699
0.917992, 7.91799, 15.918, 7.91799
0.918992, 7.91899, 15.919, 7.91899
0.919992, 7.91999, 15.92, 7.91999
0.920992, 7.92099, 15.921, 7.92099
0.921992, 7.92199, 15.922, 7.92199
0.922992, 7.92299, 15.923, 7.92299
0.923992, 7.92399, 15.924, 7.92399
0.924992, 7.92499, 15.925, 7.92499
0.925992, 7.92599, 15.926, 7.92599
0.926992, 7.92699, 15.927, 7.92699
0.927992, 7.92799, 15.928, 7.92799
0.928992, 7.92899, 15.929, 7.92899
0.929992, 7.92999, 15.93, 7.92999
0.930992, 7.93099, 15.931, 7.93099
0.931992, 7.93199, 15.932, 7.93199
0.932992, 7.93299, 15.933, 7.93299
0.933992, 7.93399, 15.934, 7.93399
0.934992, 7.93499, 15.935, 7.93499
0.935992, 7.93599, 15.936, 7.93599
0.936992, 7.93699, 15.937, 7.93699
0.937991, 7.93799, 15.938, 7.93799
0.938991, 7.93899, 15.939, 7.93899
0.939991, 7.93999, 15.94, 7.93999
0.940991, 7.94099, 15.941, 7.94099
0.941991, 7.94199, 15.942, 7.94199
0.942991, 7.94299, 15.943, 7.94299
0.943991, 7.94399, 15.944, 7.94399
0.944991, 7.94499, 15.945, 7.94499
0.945991, 7.94599, 15.946, 7.94599
0.946991, 7.94699, 15.947, 7.94699
0.947991, 7.94799, 15.948, 7.94799
0.948991, 7.94899, 15.949, 7.94899
0.949991, 7.94999, 15.95, 7.94999
0.950991, 7.95099, 15.951, 7.95099
0.951991, 7.95199, 15.952, 7.95199
0.952991, 7.95299, 15.953, 7.95299
0.953991, 7.95399, 15.954, 7.95399
0.954991, 7.95499, 15.955, 7.95499
0.955991, 7.95599, 15.956, 7.95599
0.956991, 7.95699, 15.957, 7.95699
0.957991, 7.95799, 15.958, 7.95799
0.958991, 7.95899, 15.959, 7.95899
0.959991, 7.95999, 15.96, 7.95999
0.960991, 7.96099, 15.961, 7.96099
0.961991, 7.96199, 15.962, 7.96199
0.962991, 7.96299, 15.963, 7.96299
0.963991, 7.96399, 15.964, 7.96399
0.964991, 7.96499, 15.965, 7.96499
0.965991, 7.96599, 15.966, 7.96599
0.966991, 7.96699, 15.967, 7.96699
0.967991, 7.96799, 15.968, 7.96799
0.968991, 7.96899, 15.969, 7.96899
0.969991, 7.96999, 15.97, 7.96999
0.970991, 7.97099, 15.971, 7.97099
0.971991, 7.97199, 15.972, 7.97199
0.972991, 7.97299, 15.973, 7.97299
0.973991, 7.97399, 15.974, 7.97399
0.974991, 7.97499, 15.975, 7.97499
0.975991, 7.97599, 15.976, 7.97599
0.976991, 7.97699, 15.977, 7.97699
0.977991, 7.97799, 15.978, 7.97799
0.978991, 7.97899, 15.979, 7.97899
0.979991, 7.97999, 15.98, 7.97999
0.980991, 7.98099, 15.981, 7.98099
0.981991, 7.98199, 15.982, 7.98199
0.982991, 7.98299, 15.983, 7.98299
0.983991, 7.98399, 15.984, 7.98399
0.984991, 7.98499, 15.985, 7.98499
0.985991, 7.98599, 15.986, 7.98599
0.986991, 7.98699, 15.987, 7.98699
0.987991, 7.98799, 15.988, 7.98799
0.988991, 7.98899, 15.989, 7.98899
0.989991, 7.98999, 15.99, 7.98999
0.990991, 7.99099, 15.991, 7.99099
0.991991, 7.99199, 15.992, 7.99199
0.992991, 7.99299, 15.993, 7.99299
0.993991, 7.99399, 15.994, 7.99399
0.994991, 7.99499, 15.995, 7.99499
0.995991, 7.99599, 15.996, 7.99599
0.996991, 7.99699, 15.997, 7.99699
0.997991, 7.99799, 15.998, 7.99799
0.998991, 7.99899, 15.999, 7.99899
0.999991, 7.99999, 16, 7.99999
1.00099, 8.00099, 16.001, 8.00099
1.00199, 8.00199, 16.002, 8.00199
1.00299, 8.00299, 16.003, 8.00299
1.00399, 8.00399, 16.004, 8.00399
1.00499, 8.00499, 16.005, 8.00499
1.00599, 8.00599, 16.006, 8.00599
1.00699, 8.00699, 16.007, 8.00699
1.00799, 8.00799, 16.008, 8.00799
1.00899, 8.00899, 16.009, 8.00899
1.00999, 8.00999, 16.01, 8.00999
1.01099, 8.01099, 16.011, 8.01099
1.01199, 8.01199, 16.012, 8.01199
1.01299, 8.01299, 16.013, 8.01299
1.01399, 8.01399, 16.014, 8.01399
1.01499, 8.01499, 16.015, 8.01499
1.01599, 8.01599, 16.016, 8.01599
1.01699, 8.01699, 16.017, 8.01699
1.01799, 8.01799, 16.018, 8.01799
1.01899, 8.01899, 16.019, 8.01899
1.01999, 8.01999, 16.02, 8.01999
1.02099, 8.02099, 16.021, 8.02099
1.02199, 8.02199, 16.022, 8.02199
1.02299, 8.02299, 16.023, 8.02299
1.02399, 8.02399, 16.024, 8.02399
1.02499, 8.02499, 16.025, 8.02499
1.02599, 8.02599, 16.026, 8.02599
1.02699, 8.02699, 16.027, 8.02699
1.02799, 8.02799, 16.028, 8.02799
1.02899, 8.02899, 16.029, 8.02899
1.02999, 8.02999, 16.03, 8.02999
1.03099, 8.03099, 16.031, 8.03099
1.03199, 8.03199, 16.032, 8.03199
1.03299, 8.03299, 16.033, 8.03299
1.03399, 8.03399, 16.034, 8.03399
1.03499, 8.03499, 16.035, 8.03499
1.03599, 8.03599, 16.036, 8.03599
1.03699, 8.03699, 16.037, 8.03699
1.03799, 8.03799, 16.038, 8.03799
1.03899, 8.03899, 16.039, 8.03899
1.03999, 8.03999, 16.04, 8.03999
1.04099, 8.04099, 16.041, 8.04099
1.04199, 8.04199, 16.042, 8.04199
1.04299, 8.04299, 16.043, 8.04299
1.04399, 8.04399, 16.044, 8.04399
1.04499, 8.04499, 16.045, 8.04499
1.04599, 8.04599, 16.046, 8.04599
1.04699, 8.04699, 16.047, 8.04699
1.04799, 8.04799, 16.048, 8.04799
1.04899, 8.04899, 16.049, 8.04899
1.04999, 8.04999, 16.05, 8.04999
1.05099, 8.05099, 16.051, 8.05099
1.05199, 8.05199, 16.052, 8.05199
1.05299, 8.05299, 16.053, 8.05299
1.05399, 8.05399, 16.054, 8.05399
1.05499, 8.05499, 16.055, 8.05499
1.05599, 8.05599, 16.056, 8.05599
1.05699, 8.05699, 16.057, 8.05699
1.05799, 8.05799, 16.058, 8.05799
1.05899, 8.05899, 16.059, 8.05899
1.05999, 8.05999, 16.06, 8.05999
1.06099, 8.06099, 16.061, 8.06099
1.06199, 8.06199, 16.062, 8.06199
1.06299, 8.06299, 16.063, 8.06299
1.06399, 8.06399, 16.064, 8.06399
1.06499, 8.06499, 16.065, 8.06499
1.06599, 8.06599, 16.066, 8.06599
1.06699, 8.06699, 16.067, 8.06699
1.06799, 8.06799, 16.068, 8.06799
1.06899, 8.06899, 16.069, 8.06899
1.06999, 8.06999, 16.07, 8.06999
1.07099, 8.07099, 16.071, 8.07099
1.07199, 8.07199, 16.072, 8.07199
1.07299, 8.07299, 16.073, 8.07299
1.07399, 8.07399, 16.074, 8.07399
1.07499, 8.07499, 16.075, 8.07499
1.07599, 8.07599, 16.076, 8.07599
1.07699, 8.07699, 16.077, 8.07699
1.07799, 8.07799, 16.078, 8.07799
1.07899, 8.07899, 16.079, 8.07899
1.07999, 8.07999, 16.08, 8.07999
1.08099, 8.08099, 16.081, 8.08099
1.08199, 8.082, 16.082, 8.082
1.08299, 8.08299, 16.083, 8.08299
1.08399, 8.08399, 16.084, 8.08399
1.08499, 8.08499, 16.085, 8.08499
1.08599, 8.08599, 16.086, 8.08599
1.08699, 8.087, 16.087, 8.087
1.08799, 8.08799, 16.088, 8.08799
1.08899, 8.08899, 16.089, 8.08899
1.08999, 8.08999, 16.09, 8.08999
1.09099, 8.09099, 16.091, 8.09099
1.092, 8.092, 16.092, 8.092
1.093, 8.09299, 16.093, 8.09299
1.094, 8.094, 16.094, 8.094
1.095, 8.095, 16.095, 8.095
1.096, 8.09599, 16.096, 8.09599
1.097, 8.097, 16.097, 8.097
1.098, 8.098, 16.098, 8.098
1.099, 8.099, 16.099, 8.099
1.1, 8.1, 16.1, 8.1
1.101, 8.101, 16.101, 8.101
1.102, 8.102, 16.102, 8.102
1.103, 8.103, 16.103, 8.103
1.104, 8.104, 16.104, 8.104
1.105, 8.105, 16.105, 8.105
1.106, 8.106, 16.106, 8.106
1.107, 8.107, 16.107, 8.107
1.108, 8.108, 16.108, 8.108
1.109, 8.109, 16.109, 8.109
1.11, 8.11, 16.11, 8.11
1.111, 8.111, 16.111, 8.111
1.112, 8.112, 16.112, 8.112
1.113, 8.113, 16.113, 8.113
1.114, 8.114, 16.114, 8.114
1.115, 8.115, 16.115, 8.115
1.116, 8.116, 16.116, 8.116
1.117, 8.117, 16.117, 8.117
1.118, 8.118, 16.118, 8.118
1.119, 8.119, 16.119, 8.119
1.12, 8.12, 16.12, 8.12
1.121, 8.121, 16.121, 8.121
1.122, 8.122, 16.122, 8.122
1.123, 8.123, 16.123, 8.123
1.124, 8.124, 16.124, 8.124
1.125, 8.125, 16.125, 8.125
1.126, 8.126, 16.126, 8.126
1.127, 8.127, 16.127, 8.127
1.128, 8.128, 16.128, 8.128
1.129, 8.129, 16.129, 8.129
1.13, 8.13, 16.13, 8.13
1.131, 8.131, 16.131, 8.131
1.132, 8.132, 16.132, 8.132
1.133, 8.133, 16.133, 8.133
1.134, 8.134, 16.134, 8.134
1.135, 8.135, 16.135, 8.135
1.136, 8.136, 16.136, 8.136
1.137, 8.137, 16.137, 8.137
1.138, 8.138, 16.138, 8.138
1.139, 8.139, 16.139, 8.139
1.14, 8.14, 16.14, 8.14
1.141, 8.141, 16.141, 8.141
1.142, 8.142, 16.142, 8.142
1.143, 8.143, 16.143, 8.143
1.144, 8.144, 16.144, 8.144
1.145, 8.145, 16.145, 8.145
1.146, 8.146, 16.146, 8.146
1.147, 8.147, 16.147, 8.147
1.148, 8.148, 16.148, 8.148
1.149, 8.149, 16.149, 8.149
1.15, 8.15, 16.15, 8.15
1.151, 8.151, 16.151, 8.151
1.152, 8.152, 16.152, 8.152
1.153, 8.153, 16.153, 8.153
1.154, 8.154, 16.154, 8.154
1.155, 8.155, 16.155, 8.155
1.156, 8.156, 16.156, 8.156
1.157, 8.157, 16.157, 8.157
1.158, 8.158, 16.158, 8.158
1.159, 8.159, 16.159, 8.159
1.16, 8.16, 16.16, 8.16
1.161, 8.161, 16.161, 8.161
1.162, 8.162, 16.162, 8.162
1.163, 8.163, 16.163, 8.163
1.164, 8.164, 16.164, 8.164
1.165, 8.165, 16.165, 8.165
1.166, 8.166, 16.166, 8.166
1.167, 8.167, 16.167, 8.167
1.168, 8.168, 16.168, 8.168
1.169, 8.169, 16.169, 8.169
1.17, 8.17, 16.17, 8.17
1.171, 8.171, 16.171, 8.171
1.172, 8.172, 16.172, 8.172
1.173, 8.173, 16.173, 8.173
1.174, 8.174, 16.174, 8.174
1.175, 8.175, 16.175, 8.175
1.176, 8.176, 16.176, 8.176
1.177, 8.177, 16.177, 8.177
1.178, 8.178, 16.178, 8.178
1.179, 8.179, 16.179, 8.179
1.18, 8.18, 16.18, 8.18
1.181, 8.181, 16.181, 8.181
1.182, 8.182, 16.182, 8.182
1.183, 8.183, 16.183, 8.183
1.184, 8.184, 16.184, 8.184
1.185, 8.185, 16.185, 8.185
1.186, 8.186, 16.186, 8.186
1.187, 8.187, 16.187, 8.187
1.188, 8.188, 16.188, 8.188
1.189, 8.189, 16.189, 8.189
1.19, 8.19, 16.19, 8.19
1.191, 8.191, 16.191, 8.191
1.192, 8.192, 16.192, 8.192
1.193, 8.193, 16.193, 8.193
1.194, 8.194, 16.194, 8.194
1.195, 8.195, 16.195, 8.195
1.196, 8.196, 16.196, 8.196
1.197, 8.197, 16.197, 8.197
1.198, 8.198, 16.198, 8.198
1.199, 8.199, 16.199, 8.199
1.2, 8.2, 16.2, 8.2
1.201, 8.201, 16.201, 8.201
1.202, 8.202, 16.202, 8.202
1.203, 8.203, 16.203, 8.203
1.204, 8.204, 16.204, 8.204
1.205, 8.205, 16.205, 8.205
1.206, 8.206, 16.206, 8.206
1.207, 8.207, 16.207, 8.207
1.208, 8.208, 16.208, 8.208
1.209, 8.209, 16.209, 8.209
1.21, 8.21, 16.21, 8.21
1.211, 8.211, 16.211, 8.211
1.212, 8.212, 16.212, 8.212
1.213, 8.213, 16.213, 8.213
1.214, 8.214, 16.214, 8.214
1.215, 8.215, 16.215, 8.215
1.216, 8.216, 16.216, 8.216
1.217, 8.217, 16.217, 8.217
1.218, 8.218, 16.218, 8.218
1.219, 8.219, 16.219, 8.219
1.22, 8.22, 16.22, 8.22
1.221, 8.221, 16.221, 8.221
1.222, 8.222, 16.222, 8.222
1.223, 8.223, 16.223, 8.223
1.224, 8.224, 16.224, 8.224
1.225, 8.225, 16.225, 8.225
1.226, 8.226, 16.226, 8.226
1.227, 8.227, 16.227, 8.227
1.228, 8.228, 16.228, 8.228
1.229, 8.229, 16.229, 8.229
1.23, 8.23, 16.23, 8.23
1.231, 8.231, 16.231, 8.231
1.232, 8.232, 16.232, 8.232
1.233, 8.233, 16.233, 8.233
1.234, 8.234, 16.234, 8.234
1.235, 8.235, 16.235, 8.235
1.236, 8.236, 16.236, 8.236
1.237, 8.237, 16.237, 8.237
1.238, 8.238, 16.238, 8.238
1.239, 8.239, 16.239, 8.239
1.24, 8.24, 16.24, 8.24
1.241, 8.241, 16.241, 8.241
1.242, 8.242, 16.242, 8.242
1.243, 8.243, 16.243, 8.243
1.244, 8.244, 16.244, 8.244
1.245, 8.245, 16.245, 8.245
1.246, 8.246, 16.246, 8.246
1.247, 8.247, 16.247, 8.247
1.248, 8.248, 16.248, 8.248
1.249, 8.249, 16.249, 8.249
1.25, 8.25, 16.25, 8.25
1.251, 8.251, 16.251, 8.251
1.252, 8.252, 16.252, 8.252
1.253, 8.253, 16.253, 8.253
1.254, 8.254, 16.254, 8.254
1.255, 8.255, 16.255, 8.255
1.256, 8.256, 16.256, 8.256
1.257, 8.257, 16.257, 8.257
1.258, 8.258, 16.258, 8.258
1.259, 8.259, 16.259, 8.259
1.26, 8.26, 16.26, 8.26
1.261, 8.261, 16.261, 8.261
1.262, 8.262, 16.262, 8.262
1.263, 8.263, 16.263, 8.263
1.264, 8.264, 16.264, 8.264
1.265, 8.265, 16.265, 8.265
1.266, 8.266, 16.266, 8.266
1.267, 8.267, 16.267, 8.267
1.268, 8.268, 16.268, 8.268
1.269, 8.269, 16.269, 8.269
1.27, 8.27, 16.27, 8.27
1.271, 8.271, 16.271, 8.271
1.272, 8.272, 16.272, 8.272
1.273, 8.273, 16.273, 8.273
1.274, 8.274, 16.274, 8.274
1.275, 8.275, 16.275, 8.275
1.276, 8.276, 16.276, 8.276
1.277, 8.277, 16.277, 8.277
1.278, 8.278, 16.278, 8.278
1.279, 8.279, 16.279, 8.279
1.28, 8.28, 16.28, 8.28
1.281, 8.281, 16.281, 8.281
1.282, 8.282, 16.282, 8.282
1.283, 8.283, 16.283, 8.283
1.284, 8.284, 16.284, 8.284
1.285, 8.285, 16.285, 8.285
1.286, 8.286, 16.286, 8.286
1.287, 8.287, 16.287, 8.287
1.288, 8.288, 16.288, 8.288
1.289, 8.289, 16.289, 8.289
1.29, 8.29, 16.29, 8.29
1.291, 8.291, 16.291, 8.291
1.292, 8.292, 16.292, 8.292
1.293, 8.293, 16.293, 8.293
1.294, 8.294, 16.294, 8.294
1.295, 8.295, 16.295, 8.295
1.296, 8.296, 16.296, 8.296
1.297, 8.297, 16.297, 8.297
1.298, 8.298, 16.298, 8.298
1.299, 8.299, 16.299, 8.299
1.3, 8.3, 16.3, 8.3
1.301, 8.301, 16.301, 8.301
1.302, 8.302, 16.302, 8.302
1.303, 8.30301, 16.303, 8.30301
1.304, 8.304, 16.304, 8.304
1.305, 8.30501, 16.305, 8.30501
1.30601, 8.30601, 16.306, 8.30601
1.30701, 8.307, 16.307, 8.307
1.30801, 8.30801, 16.308, 8.30801
1.30901, 8.309, 16.309, 8.309
1.31001, 8.31001, 16.31, 8.31001
1.31101, 8.31101, 16.311, 8.31101
1.31201, 8.31201, 16.312, 8.31201
1.31301, 8.31301, 16.313, 8.31301
1.31401, 8.314, 16.314, 8.314
1.31501, 8.31501, 16.315, 8.31501
1.31601, 8.31601, 16.316, 8.31601
1.31701, 8.31701, 16.317, 8.31701
1.31801, 8.31801, 16.318, 8.31801
1.31901, 8.31901, 16.319, 8.31901
1.32001, 8.32001, 16.32, 8.32001
1.32101, 8.32101, 16.321, 8.32101
1.32201, 8.32201, 16.322, 8.32201
1.32301, 8.32301, 16.323, 8.32301
1.32401, 8.32401, 16.324, 8.32401
1.32501, 8.32501, 16.325, 8.32501
1.32601, 8.32601, 16.326, 8.32601
1.32701, 8.32701, 16.327, 8.32701
1.32801, 8.32801, 16.328, 8.32801
1.32901, 8.32901, 16.329, 8.32901
1.33001, 8.33001, 16.33, 8.33001
1.33101, 8.33101, 16.331, 8.33101
1.33201, 8.33201, 16.332, 8.33201
1.33301, 8.33301, 16.333, 8.33301
1.33401, 8.33401, 16.334, 8.33401
1.33501, 8.33501, 16.335, 8.33501
1.33601, 8.33601, 16.336, 8.33601
1.33701, 8.33701, 16.337, 8.33701
1.33801, 8.33801, 16.338, 8.33801
1.33901, 8.33901, 16.339, 8.33901
1.34001, 8.34001, 16.34, 8.34001
1.34101, 8.34101, 16.341, 8.34101
1.34201, 8.34201, 16.342, 8.34201
1.34301, 8.34301, 16.343, 8.34301
1.34401, 8.34401, 16.344, 8.34401
1.34501, 8.34501, 16.345, 8.34501
1.34601, 8.34601, 16.346, 8.34601
1.34701, 8.34701, 16.347, 8.34701
1.34801, 8.34801, 16.348, 8.34801
1.34901, 8.34901, 16.349, 8.34901
1.35001, 8.35001, 16.35, 8.35001
1.35101, 8.35101, 16.351, 8.35101
1.35201, 8.35201, 16.352, 8.35201
1.35301, 8.35301, 16.353, 8.35301
1.35401, 8.35401, 16.354, 8.35401
1.35501, 8.35501, 16.355, 8.35501
1.35601, 8.35601, 16.356, 8.35601
1.35701, 8.35701, 16.357, 8.35701
1.35801, 8.35801, 16.358, 8.35801
1.35901, 8.35901, 16.359, 8.35901
1.36001, 8.36001, 16.36, 8.36001
1.36101, 8.36101, 16.361, 8.36101
1.36201, 8.36201, 16.362, 8.36201
1.36301, 8.36301, 16.363, 8.36301
1.36401, 8.36401, 16.364, 8.36401
1.36501, 8.36501, 16.365, 8.36501
1.36601, 8.36601, 16.366, 8.36601
1.36701, 8.36701, 16.367, 8.36701
1.36801, 8.36801, 16.368, 8.36801
1.36901, 8.36901, 16.369, 8.36901
1.37001, 8.37001, 16.37, 8.37001
1.37101, 8.37101, 16.371, 8.37101
1.37201, 8.37201, 16.372, 8.37201
1.37301, 8.37301, 16.373, 8.37301
1.37401, 8.37401, 16.374, 8.37401
